level1,BJA5,BJI5,BJN4,BJU2,CCA1,CCI2,CCN1,CCU4,CDA4,CDI2,CDN2,CDU1,CSA2,CSI2,CSN3,CSU3,FZA2,FZI2,FZN1,FZU5,GYA1,GYI1,GYN3,GYU3,GZA3,GZI2,GZN5,GZU4,HFA5,HFI5,HFN2,HFU5,HHHTA3,HHHTI1,HHHTN5,HHHTU2,HZA2,HZI3,HZN4,HZU5,JNA5,JNI4,JNN1,JNU5,KMA2,KMI4,KMN1,KMU1,LZA2,LZI1,LZN5,LZU1,HEBA3,HEBI2,HEBN3,HEBU4,NJA5,NJI4,NJN2,NJU5,NNA4,NNI4,NNN3,NNU2,SHA1,SHI4,SHN4,SHU4,SJZA4,SJZI5,SJZN1,SJZU1,SYA4,SYI1,SYN4,SYU1,TJA3,TJI2,TJN1,TJU1,TYA1,TYI2,TYN3,TYU5,WHA5,WHI3,WHN5,WHU4,WLMQA2,WLMQI4,WLMQN2,WLMQU2,XAA1,XAI3,XAN1,XAU2,XNA3,XNI3,XNN1,XNU2,YCA4,YCI2,YCN3,YCU2,ZZA5,ZZI5,ZZN4,ZZU5
372_tnpA_GU327621.1,0,0,0,0,0,0,0,0.000605928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035574
379_tnpA_KU743384.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380_tnpA_Y17750.1,0,0,0,0,0,0,0,0,0,7.72E-05,0,6.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382_tnpA-2_AM261760.1,0,0,0,6.38E-06,0,0,0,0,9.78E-06,0,0,9.46E-06,0,0,0,0,0,0,0,0,0,0,0,0,9.94E-06,0,1.56E-05,5.22E-05,1.76E-05,0,0,0,0,7.44E-06,0,1.06E-05,0,0,0,0,0,0,0,0,0,0,0,1.03E-05,0,0,0,3.84E-05,0,0,0,0,0,0,0,0,1.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59E-06,0,0,0,0,0,0,0,0,0,1.10E-05,0,0,0,0,0,1.93E-05,0,0,8.33E-06,5.21E-05,1.69E-05,0,0,0,3.59E-05,1.62E-05,0,8.38E-06,0,1.59E-05
383_tnpA_AY509004.1,0,0,0,0,0,0,0,0.000396156,0,0,0,6.40E-05,0,0,0,0,9.97E-05,0,4.92E-05,0.000104435,0,0,0,4.74E-05,0,0,0,0.000188122,0,0,0,0,0,3.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91E-05,0,6.63E-05,0,0,0,0,0.000115799,0,0,0,0,0,0,0,3.86E-05,0,0,0,0,0.000169787,0,0,0,0,0,0.000105656,0,0,0,0.000174736
384_istB_CYCT01000079.1,4.56E-05,0,0,2.87E-05,0,0,0,0.000715395,0,0,0,0.000231102,9.70E-05,0,0,0,3.34E-05,0,0,0.000232188,5.11E-05,0,0,0,0,0,0,6.96E-05,0,0,0,0,0,0.000767106,0,3.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011545,0,0.00322394,0,6.50E-05,0,0.000484976,0,0,0,6.04E-05,0.000353468,0,0,0.000294622,0,0,0,0,0,0,0,0,3.84E-05,0.000123157,0,6.79E-05,0,0,0,0.000126926,0,0,0,0.000198356,0,0,0,0,0,0,0,0,0,0,0,0,8.20E-05,0.000233295,0,0.000105079,0,0,0,2.51E-05,0,0,0,0.002386341
385_tniB_CP001856.1,0,0,0,0,0,0,0,0.000477246,4.56E-05,0,0,0.000249172,5.23E-05,0,0,0,9.11E-05,0,0,9.67E-05,0,0,0,0,0.000156713,0,0,0.000169495,0,0,0,0,0,0.000269618,0,4.42E-05,0,0,0,0,0,0,0,0,3.79E-05,0,0,0,0,4.17E-05,0,0.0011167,0,3.51E-05,0,0.000252694,0,0,0,0,0,0,0,0,4.96E-05,0,0,0,0,0,0,0,4.14E-05,0,0,0,0,7.29E-05,0,0.000137307,0,3.58E-05,0,0.0002153,0,0,3.52E-05,0,0,3.91E-05,0,3.98E-05,0,0,0,0,0,9.43E-05,0,3.03E-05,0,0,0,0,0,0,2.51E-05,0.000906036
386_tnpA_JX077110.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64E-05,0,0,0,0,0,1.94E-05,1.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387_tnpA_JEXN01000001.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038957,0,0,0,0,0,0,0,0.000195491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640471,0,0,0,0.000114314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000575498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000718025
389_tniA_LK391695.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-05,0,0,0,1.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39_rep7_16_repD_AY939911,0,0,0,4.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390_tnpA_FN806773.1,0.000241914,0.00035349,0.000322619,0.000151825,0,0.000580224,2.30E-05,0.002898933,6.32E-05,0.000460124,0,0.003022348,3.60E-05,6.23E-05,5.78E-05,0.000663103,0.000275221,0.000125245,0.000137872,0.002812067,8.23E-05,0.000480091,4.40E-05,0.000109345,0.000306992,2.14E-05,2.77E-05,0.008460047,9.35E-05,0.000160688,7.12E-05,4.35E-05,0.000139283,0.000374384,0.000291848,0.001131009,4.37E-05,0,0,7.67E-05,5.85E-05,0.000219309,0.000153044,0.000143991,0.000519252,0.000448182,8.45E-05,0.001226377,0.00020571,0.000197891,0.000342709,0.001465945,0.000131396,0.000383317,8.53E-05,0.00805678,4.40E-05,0.000348051,9.99E-05,0.000575962,0,0.000123574,2.39E-05,0.000421198,0.00016158,0.00030937,4.25E-05,2.62E-05,6.04E-05,0.000209851,0.000167718,0.000311747,0.000172229,0.000143224,0.000433735,0.000377339,8.96E-05,0.000143536,0.000112431,0.001573116,8.80E-05,0.000871997,0.000324041,0.003052387,0.000106185,0.000132957,0,6.78E-05,0.000183559,0.000355623,0.000181293,0.000466238,3.99E-05,0.000180561,0.000559951,0.000220283,0.000137837,0.000217017,0,0.001378946,7.20E-05,0.000282053,0.000230668,0.00063499,4.03E-05,0.000274379,0.000128801,0.001557559
391_tnpAcp2_KJ817377.1,4.94E-05,0.00011809,0.000119494,7.57E-05,0.000367571,0.000145054,0.001483225,0.000106245,9.05E-05,2.48E-05,0.000168312,0.000161493,7.55E-05,2.29E-05,2.12E-05,0.00015357,0.000185616,0.000116216,6.46E-05,0.000344155,3.49E-05,0.00023807,0.000141891,4.41E-05,3.73E-05,0.00020891,0,0.000479784,7.53E-05,0.000191808,9.75E-05,0.00011407,2.18E-05,0.000180775,0.000121346,0.000267815,2.35E-05,9.28E-05,5.09E-05,0.000359353,0.000226569,0.000161766,0.000137878,0.000224028,0.000153008,1.93E-05,0.000267049,8.46E-05,0.00019373,0.000345122,0.000354973,0.004146965,0.000107825,8.31E-05,0.000216575,0.00011227,0.000639432,0.000123468,0.000122147,0.000192634,0.000114451,0,6.70E-05,2.40E-05,0.000255903,0.000210454,0.000254726,0.000140117,8.19E-05,0.000145081,2.38E-05,0.000129393,4.37E-05,0.00020967,4.18E-05,4.94E-05,0.000114293,0.00015732,0.000127344,0.000216483,0.000126713,0.000157314,0,0.000541726,0.000165533,5.92E-05,3.67E-05,0.000248959,6.85E-05,3.90E-05,5.67E-05,2.02E-05,0.000350151,5.64E-05,6.25E-05,0.00013144,0.000132759,0.000153254,0.000369493,0.00010693,6.72E-05,0.000160143,5.60E-05,0.000324036,0.000430167,6.83E-05,5.67E-05,0.000101171
392_tnpA_JN106170.1,0,0,0,0,0,0,0,4.30E-05,0,0,0,0,0.000316311,0,0,0,0.000155554,0,0,0.000772944,5.95E-05,0,0,1.97E-05,2.37E-05,2.31E-05,0,0.000123972,4.50E-05,5.26E-05,0,0,0,0,0,0.000126902,0,0,0,0,0,0,0,0,0,4.41E-05,0,0,0,2.44E-05,0,0.000664496,2.21E-05,3.75E-05,0,8.81E-05,0.000130148,0,0,0,0.000255129,2.90E-05,0,2.09E-05,0,0,0,5.68E-05,4.99E-05,0,0,2.50E-05,7.27E-05,5.46E-05,0,0,5.76E-05,2.12E-05,0,0,0.000167808,7.87E-05,0,0.000176494,0,1.67E-05,0,0,0,0,0,2.33E-05,0,1.73E-05,0,0,2.59E-05,0,0,0.000177694,6.05E-05,0,0,0,0,3.98E-05,0,0.000147409
394_tnpA_KT862781.1,0,0,0,0,0,0,0,0,0,0,0,0.000260371,0,0,0,0,0.000247965,0,0,4.33E-05,0,0,0,0,5.43E-05,0,0,5.91E-05,0,0,0,0,0,0,0,0.000116385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000416927,0,0,0,0,8.64E-05,0,0,4.34E-05
395_tnpA_JMNL01000234.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012378
397_tnpA_FN568063.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400_tnpA_KT378598.1,0,0,8.99E-05,0,0,0,5.07E-05,9.87E-05,0,6.59E-05,0,4.53E-05,0,0,0,4.51E-05,1.99E-05,0,4.04E-05,0.000161755,0,4.41E-05,0,2.46E-05,3.99E-05,0.000102501,0,1.88E-05,7.04E-05,0,0,0,0,0,0,2.38E-05,0,0.000137372,0,0.000352317,1.73E-05,7.38E-05,0,5.74E-05,1.80E-05,0,0,0.000186391,0,0,4.65E-05,3.75E-05,3.79E-05,0,0,6.43E-05,0,0,5.14E-05,0,1.86E-05,0,0,0.000158903,2.74E-05,0.000131843,0,0,1.77E-05,0,2.38E-05,0.000180741,0.000394793,4.84E-05,1.56E-05,1.74E-05,0,0,0,3.35E-05,1.82E-05,0.000210381,0,3.92E-05,0,0,0,2.56E-05,0,1.65E-05,1.88E-05,0,2.02E-05,2.19E-05,0,0.000134304,0,0.000127688,1.86E-05,0.000252067,1.86E-05,4.82E-05,2.01E-05,0,0,1.81E-05,0,0
401_tnpA_KX243414.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402_tnpA_CP002474.1,0,0,0,0,0,0,0,0.000358102,0,0,0,0,6.96E-05,3.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34E-05,0,0,0,0,0,3.45E-05,3.35E-05,0,0,5.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43E-05,0,0,0,0,0,0,0,0,0,5.70E-05
404_tnpA_LT599583.1,0,0,0,0,0,0,0,3.76E-05,0,0,0,0,4.50E-05,0,0,0,0,0,0,0,0,0,0,0,2.35E-05,2.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78E-05,0,0,0,0,0,0,0,0,0,2.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07E-05,5.35E-05,0,0,0,0,0,0,0,0,0,0,0
406_IS91_CP018710.1,0,0,0,0.000522344,0,0,0,0.008268038,0,0.00110172,0,0.007912998,0.003112676,0.000288442,0,0,0.000821643,0,0,0.005602187,0.000127124,0,0,0.000321158,0.000292348,0,0,0.001946593,0,0,0,0,0,0.015898439,0,0.002680579,0,0,0.000186452,0,0,0.000331549,0,0.000516429,0.00036121,0,0,0,0.000157194,0,0,0.022294793,0.000112569,0,0,0.009718299,0,0,0,0.001080377,0,0,0,0.000860033,0.000323003,0,0,0,0,0,0,0,0,0.000305867,9.89E-05,0.000141195,0,0,0,0.001225496,0,0.000294787,0,0.000931205,0.000107432,0,0,0,0,0,0,0.000123827,0,0,0,0.000130369,0,0.006666168,0,0.001643417,0,0,0,0,0,0.00221067,0,0.021411764
408_tnpA_FJ744165.1,0,0,0,0,0,0,0,0.001387165,0,0,0,0,0,0,0,0,0,0,0,0.000299471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982606
412_tnpA_FN806773.1,1.36E-05,2.74E-05,9.60E-05,0.00023239,9.21E-05,0.000456249,0,0.001653942,0.000171842,0.00022164,3.94E-05,0.001483278,0.000876087,0.000144058,0,0.000301006,0.000638122,5.69E-05,5.58E-05,0.00179173,8.24E-05,0.000355066,0,0.000175424,2.49E-05,2.39E-05,0,0.005594167,4.53E-05,0.000142965,0.000163033,0.000180711,0.000240981,0.000322967,0.000438233,0.000370709,0.000152126,5.55E-05,0,7.35E-05,0.000101301,0.000200457,2.66E-05,0.000201103,7.11E-05,0.000754867,0,0.000860901,4.87E-05,0.000161061,0.000290532,0.000881102,0,0.000268371,2.82E-05,0.002060691,2.89E-05,0.000341271,0.000127534,0.001427072,0,6.36E-05,3.11E-05,0.000241325,9.75E-05,0.000177214,0,0,0.00021849,0.000154833,0.000183169,0.0003181,7.87E-05,0.000183429,0.000126089,0.00020474,6.23E-05,0.000162658,5.36E-05,0.001075513,0.000109512,0.000802456,0.000203903,0.003537943,9.80E-05,0.000188841,4.54E-05,0.000267132,0,0.000103425,7.02E-05,0.000167844,2.71E-05,2.22E-05,3.02E-05,0.000108878,5.62E-05,0.000227932,4.74E-05,0.001132787,0.000115279,0.000111635,0.000105088,0.000885335,5.79E-05,0.000143667,8.32E-05,0.00145709
414_tnpA_AL513383.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91E-05
416_IS91_MOLD01000168.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417_IS91_MNPA01000063.1,0,0,0,0,0,0,0,2.29E-05,0,0,0,2.37E-05,0,0,0,0,0,0,0,0.000953069,0,0,0,0,0,0,0,2.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002797704,0,0,0,0.000570668,0,0,0,0,0,0,0,0,0,0,0,3.03E-05,0,0,0,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002515518
419_intI1_FJ790886.1,5.19E-05,0,0,0,0,0,0,0.001486028,0,0.000105343,0,0.001902591,0.000625721,0,0,9.60E-05,0.000960183,0.000100997,0,0.00203378,0,0,0,0,0,0,0,0.00070091,0,0,0,0,0,0.00070197,0,0.000434631,0,0,0,0,8.39E-05,0,0,0,0.000474837,0,0,0,8.08E-05,0,0,0.009079082,7.91E-05,0,0,0.002755451,0,0,0,0,0,0,0,0,0.000312019,9.37E-05,0,0,0,0,9.39E-05,0,0,0,0,0,0.000102959,0,0,0.000143339,0,0.000185741,0,0.00052318,0,0.000116401,0,0,0,0,0,0,8.97E-05,0,0,0,0,0.000316155,0,0.000366596,0,0,0,0,0.000367483,0.000258603,0,0.005541678
421_tnpA_KU167609.1,0,0,0,1.85E-05,0,0,5.41E-05,7.90E-05,0,2.76E-05,0,0,0,0,0,0,0,0,0,0.000129542,0,0,0,0,0,2.68E-05,0,0,4.77E-05,0,0,0,0,2.39E-05,0,0,5.23E-05,0,0,0,0,0,0,4.19E-05,5.34E-05,0,0,0,2.20E-05,2.39E-05,0,0.000449791,0,0,0,2.27E-05,0,0,0,0,3.12E-05,7.10E-05,0,2.54E-05,0,0,0,9.09E-05,3.05E-05,0,0,0,0,6.69E-05,0,5.13E-05,0,0,0,0.000215812,0,0,0,0,0,0,5.04E-05,8.08E-05,0,0,0,0,0.000119134,0,2.95E-05,0,0,0,0,0,0,0,0,0,0,2.07E-05,0,0.000654717
422_tnpA_JN048641.1,5.34E-05,0,0,0,0,0,0,0.000158439,0.0003933,0,0,0,4.36E-05,0,9.63E-05,0,0,0,7.45E-05,0.000121892,0.000214226,0,0,9.59E-05,0,0,0,0.000655871,0,0,0,0,0,6.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-05,0,0,0,0,0,0,0,0,8.78E-05,0,0,0,0,0,0.000386726,0,0,0,0,0,0,0.000156668,0,0,0,9.66E-05,0,0.000425354,0,0,0,0,0,0.000154324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89E-05
426_IS91_CP001921.1,0,0,0,0,0,0,0,0.000168404,0,0,0,0,0,0.000104109,0,0,0,0,0,0.001522681,0,0,0,0,0,0,0,0.000806697,0,0,0,0,0,0,0,8.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603235,0,0,0,0.000217113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029124,7.89E-05,0,0,0.000566614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002496411
427_tnpA_JF785549.1,1.75E-05,0,0,0,0,0,3.27E-05,0,0,0,0,0,0,0,0,0,0,6.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63E-05,0,5.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13E-05,0,0,0,0,5.15E-05,0,0,3.54E-05,0,0,9.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428_tnpA_JX077110.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432_tnpA_FJ628170.1,0,0,0,0,0,0,0,0.005487693,0,0,0,0,0,5.53E-05,0,0,0.000126784,0,0,0.002940698,0,0,0,0,0,0,0,0.000406615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889976,0,0,0,7.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000636598,0,0,0,0.000236465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001688123
434_tnpA_KC170280.1,1.81E-05,1.24E-05,5.94E-06,2.97E-05,1.70E-05,0,0,9.01E-05,7.62E-05,3.58E-05,1.36E-05,0.000152784,6.21E-05,3.29E-05,1.09E-05,0,0,1.11E-05,0,0.000361562,1.60E-05,0,2.12E-05,3.25E-05,7.67E-05,1.95E-05,1.29E-05,0.000373223,8.05E-06,0,0,4.55E-05,1.31E-05,0.000199495,0,9.45E-05,0,4.37E-05,0,0.000132122,9.84E-06,2.07E-05,0,3.55E-05,0,0.00010602,0,0,2.96E-05,2.83E-05,0,0.000362089,3.64E-05,6.89E-06,0,0.000675812,0,9.91E-06,0,0,0.000128039,9.16E-06,4.63E-05,2.90E-05,3.62E-05,0,0,3.47E-05,1.03E-05,1.24E-05,1.07E-05,2.89E-05,1.04E-05,2.26E-05,0,7.32E-06,0,0,0,7.23E-05,2.40E-05,3.29E-05,0,0.000143253,0,2.81E-05,0,5.66E-05,1.62E-05,2.76E-05,9.36E-06,0,1.03E-05,9.56E-06,1.09E-05,8.36E-05,0,9.79E-05,4.18E-05,5.19E-05,8.54E-06,0,9.65E-06,3.05E-05,1.08E-05,4.18E-05,2.16E-05,7.51E-05
438_tnpA_DQ126685.1,1.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89E-05,0,0,0,0,0,0,0,0,0,0,9.31E-05,0,0,0,0,0,0,0,1.91E-05,0,1.89E-05,0,1.23E-05,0,0,0,0,2.00E-05,0,0,0.000173554,0,0,0,0,0,0,0,2.96E-05,4.94E-05,0,0,0,4.61E-05,0,0,0,1.98E-05,0,0,2.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04E-05,0,0,0,0,0,0,0,0,0,9.10E-05,0,0,0,0,0,0,0,0,0,0,0,0
439_tniB_GQ227991.1,0,0,0,4.30E-05,0,0,0,0.00019304,0,4.06E-05,0,0.000126005,2.10E-05,0,0,0,0,0,0,0.000202321,0,0,0,0,0,0,0,0.000141576,0,0,0,0,0,0.000111821,0,0,0,0,0,0,0,0,0,5.26E-05,3.04E-05,0.000116491,0,3.20E-05,0,0,0,0.000208292,0,0,0,7.61E-05,0,0,0,2.73E-05,0,0,0,6.96E-05,0,0,0,0,2.60E-05,0,3.57E-05,0,0,0,0,0,0,2.38E-05,0,0,0,0,0,0,0,6.20E-05,0,0,2.69E-05,0,0,0,0,0,0,0,0,2.10E-05,0,7.29E-05,0,0,0,0,3.45E-05,5.11E-05,0,0.000195842
445_tnpA_AE008924.1,0,2.97E-05,0,0,0,0,0,1.84E-05,1.34E-05,0,0,1.83E-05,8.31E-05,0,1.30E-05,0,0,1.35E-05,0,0,0,0,0,0,0,0,1.86E-05,0,0,0,0,0,0,0,0,0,0,2.66E-05,0,3.53E-05,0,1.37E-05,0,0,0,1.05E-05,0,0,0,0,0,1.11E-05,0,1.04E-05,0,1.87E-05,0,0,0,0,0,0,0,0,0,0,0,4.31E-05,0,0,0,0,0,0,0,0,0,0,1.19E-05,0,0,1.32E-05,0,0,0,8.39E-06,0,0,8.60E-06,0,0,0,1.28E-05,0,0,2.52E-05,2.55E-05,0,8.43E-06,0,0,0,0,0,0,1.02E-05,0,9.44E-06
446_tnpA_KF856624.1,0,0,1.04E-05,0,0,0,0,8.78E-06,0,0,0,1.96E-05,5.03E-05,1.94E-05,0,0,0,3.20E-05,0,0.00021906,0,9.42E-06,0,0,0,0,1.19E-05,0.000613512,9.43E-06,0,0,0,0,7.27E-05,0,8.52E-06,0,1.08E-05,0,7.14E-06,0,0,1.03E-05,7.79E-06,0,0,0,1.80E-05,8.68E-06,0,0,7.49E-05,8.10E-06,0,0,1.55E-05,0,1.91E-05,0,0,2.03E-05,3.53E-05,0,2.90E-05,0,0,0,1.21E-05,1.05E-05,0,1.84E-05,0,0,0,0,0,0,0,0,3.37E-05,0,8.73E-06,0,3.13E-05,9.02E-06,1.39E-05,8.53E-06,2.03E-05,2.04E-05,2.61E-05,0,0,0,0,0,1.97E-05,2.03E-05,0.000107486,8.41E-06,7.21E-06,0,7.08E-06,0,0,0,0,2.21E-05,0.000254153
